04-19-15.32.30,04-19-15.32.30,75.95061728395062,0.2783950617283951,0.4075614876446909,0.42723171889838557,0.3772290809327847,weights,1.193917471224915,-0.2660006151256207,-0.46675564564716465,-1.1216771746855139,-2.0201640311538993,0.829460697272105,2.3782777701915894,-0.5747301907294391,rows,0.0
04-19-15.32.30,04-19-15.32.30,81.05128205128206,0.22371794871794873,0.3996201329534662,0.41239316239316237,0.36624840880160026,weights,1.0865849721231378,0.033672466344673246,-2.6804518272373112,-0.29931867590523176,-1.4212403177112176,-0.9178608682456959,0.16018333670608165,-1.2432668433425893,rows,0.0
04-19-15.32.30,04-19-15.32.30,41.7,0.3540909090909091,0.5692148760330578,0.5050505050505051,0.39883268482490275,weights,2.0802129423907854,-2.140345855021526,2.166275616905663,0.5370633083127769,1.5238665215240577,-0.8126920489333873,2.4976406704313296,-2.6952919726738314,rows,0.0
04-19-15.32.30,04-19-15.32.30,64.48543689320388,0.3441747572815534,0.45072029903574207,0.45415318230852214,0.42899456968899136,weights,-2.590889133842902,-2.418974557750226,-1.1717267639656133,1.5254870710919928,-1.764784840397578,1.7791479449804202,2.9787825970057957,1.6944605027357094,rows,0.0
04-19-15.32.30,04-19-15.32.30,33.053030303030305,0.35227272727272724,0.5581145681413061,0.48187229437229434,0.40387921770900487,weights,-1.6433950993647706,-0.7078186415676342,2.2317470636703653,0.8448441928266184,0.7062862101949796,-1.201342339466004,1.7088158702581406,-2.7079826139125336,rows,0.0
04-19-15.32.30,04-19-15.32.30,24.62162162162162,0.13817567567567562,0.5710518881250588,0.4632132132132132,0.2737257805750956,weights,-0.5352340577287715,-0.5743625558174221,-1.074444034512755,-1.776590586955902,2.0285374114206753,2.366160378694115,-2.626042129560279,-1.6023843658681343,rows,0.0
04-19-15.32.30,04-19-15.32.30,76.89156626506023,0.2789156626506024,0.4183693928512841,0.42044038221852925,0.33683888094751896,weights,0.47517510984971345,-2.1496860520607948,-2.250420227975901,-1.4878107945759151,-1.7555344549986374,0.8881681894716786,1.437269334877497,0.2967776507817357,rows,0.0
04-19-15.32.30,04-19-15.32.30,35.2183908045977,0.36034482758620695,0.4497126436781609,0.4503253887762001,0.4019881950916433,weights,1.7595482897435488,0.49106450431615656,-1.7454273442817279,1.8534103710021892,1.4136191391069266,0.15672298656683026,-2.197038069142774,-0.5054722601538559,rows,0.6
04-19-15.32.30,04-19-15.32.30,14.11111111111111,0.1325396825396826,0.6489773355444998,0.5456349206349207,0.6056166056166056,weights,-2.015668124191979,-1.466582556713731,-1.2391087761700081,-0.6715552983005875,1.4400122769947252,-0.3839675621297811,2.746226021477085,1.3224105357892855,rows,0.0
04-19-15.32.30,04-19-15.32.30,44.23076923076923,0.328021978021978,0.5495848347172176,0.4659834547474997,0.3590632668302572,weights,-1.0139454189980661,0.9691656521216663,2.577724103085413,-2.884927649587259,-1.6621178349569934,0.664634217830451,-1.3436499848455032,-1.6759493404898298,rows,0.0
04-19-15.32.30,04-19-15.32.30,22.403225806451612,0.4438172043010753,0.5233356211393274,0.5139862864266792,0.4561480506180967,weights,1.6301642390394537,-0.9082983201026522,2.291722262968797,1.5982326884220184,1.5886952824086489,0.1644338783810042,0.34734766017953866,-1.5553135236128122,rows,0.0
